time, x0, x1, x2, x3, x4, x5, x6, x7
5.837935665238946115e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -8.640336681830981802e-02, 3.401053808951817600e+16, 4.506250169198675769e+25, -4.506250176000784698e+25, 4.506250172599728945e+25, 0.000000000000000000e+00
5.845335409416775008e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -8.657626184102479305e-02, 3.662268226521432800e+16, 4.852348549490999149e+25, -4.852348556815536733e+25, 4.852348553153269659e+25, 0.000000000000000000e+00
5.852735153594603901e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -8.674915686373976809e-02, 3.943544961813192800e+16, 5.225028696073114506e+25, -5.225028703960206047e+25, 5.225028700016658988e+25, 0.000000000000000000e+00
5.860134897772432794e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -8.692205188645474312e-02, 4.246424882043132000e+16, 5.626332196942306491e+25, -5.626332205435157643e+25, 5.626332201188731208e+25, 0.000000000000000000e+00
5.867534641950261687e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -8.709494690916971815e-02, 4.572567199352040000e+16, 6.058457442375486119e+25, -6.058457451520621684e+25, 6.058457446948051754e+25, 0.000000000000000000e+00
5.874934386128090580e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -8.726784193188469319e-02, 4.923758560113099200e+16, 6.523771667983382412e+25, -6.523771677830900609e+25, 6.523771672907140651e+25, 0.000000000000000000e+00
5.882334130305919473e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -8.744073695459966822e-02, 5.301922832292259200e+16, 7.024823922720385171e+25, -7.024823933324230787e+25, 7.024823928022305831e+25, 0.000000000000000000e+00
5.889733874483748366e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -8.761363197731464325e-02, 5.709131644834015200e+16, 7.564359032890407670e+25, -7.564359044308671856e+25, 7.564359038599538474e+25, 0.000000000000000000e+00
5.897133618661577259e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -8.778652700002961828e-02, 6.147615736200072000e+16, 8.145332638645305679e+25, -8.145332650940537763e+25, 8.145332644792922580e+25, 0.000000000000000000e+00
5.900000000000000000e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -8.785350000000187454e-02, 6.326379516725546400e+16, 8.382187391214213333e+25, -8.382187403866977393e+25, 8.382187397540595363e+25, 0.000000000000000000e+00
5.904533362839406152e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -8.795942202274459332e-02, 6.619777174542989600e+16, 8.770927385347670776e+25, -8.770927398587228730e+25, 8.770927391967447176e+25, 0.000000000000000000e+00
5.911933107017235045e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -8.813231704545956835e-02, 7.128202516732584800e+16, 9.444570358496278707e+25, -9.444570372752689066e+25, 9.444570365624479592e+25, 0.000000000000000000e+00
5.919332851195063938e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -8.830521206817454338e-02, 7.675676977748905600e+16, 1.016995185772487581e+26, -1.016995187307623139e+26, 1.016995186540054931e+26, 0.000000000000000000e+00
5.926732595372892831e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -8.847810709088951842e-02, 8.265199688248176000e+16, 1.095104561272059481e+26, -1.095104562925099794e+26, 1.095104562098579208e+26, 0.000000000000000000e+00
5.934132339550721724e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -8.865100211360449345e-02, 8.900000124284478400e+16, 1.179213055180730645e+26, -1.179213056960730878e+26, 1.179213056070730160e+26, 0.000000000000000000e+00
5.941532083728550617e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -8.882389713631946848e-02, 9.583555799109000000e+16, 1.269781424244489723e+26, -1.269781426161201342e+26, 1.269781425202845189e+26, 0.000000000000000000e+00
5.948931827906379510e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -8.899679215903444351e-02, 1.031961131296644160e+17, 1.367305813205444162e+26, -1.367305815269366301e+26, 1.367305814237405059e+26, 0.000000000000000000e+00
5.956331572084208403e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -8.916968718174941855e-02, 1.111219886643609280e+17, 1.472320472744160737e+26, -1.472320474966600669e+26, 1.472320473855380445e+26, 0.000000000000000000e+00
5.963731316262037296e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -8.934258220446439358e-02, 1.196566034972984800e+17, 1.585400686171058342e+26, -1.585400688564190411e+26, 1.585400687367624892e+26, 0.000000000000000000e+00
5.971131060439866189e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -8.951547722717936861e-02, 1.288467112796689920e+17, 1.707165920899630264e+26, -1.707165923476564256e+26, 1.707165922188097088e+26, 0.000000000000000000e+00
5.978530804617695082e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -8.968837224989434365e-02, 1.387426565327737600e+17, 1.838283221965647674e+26, -1.838283224740500631e+26, 1.838283223353073981e+26, 0.000000000000000000e+00
5.985930548795523976e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -8.986126727260931868e-02, 1.493986504384144320e+17, 1.979470866182480110e+26, -1.979470869170453467e+26, 1.979470867676465929e+26, 0.000000000000000000e+00
5.993330292973352869e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -9.003416229532429371e-02, 1.608730678219841280e+17, 2.131502296950431667e+26, -2.131502300167893029e+26, 2.131502298559162863e+26, 0.000000000000000000e+00
6.000000000000000000e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -9.019000000000190753e-02, 1.719687382235247360e+17, 2.278515485415916173e+26, -2.278515488855290937e+26, 2.278515487135603899e+26, 0.000000000000000000e+00
6.000730037151181762e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -9.020705731803926875e-02, 1.732287669302048320e+17, 2.295210361275474435e+26, -2.295210364740049662e+26, 2.295210363007762220e+26, 0.000000000000000000e+00
6.008129781329010655e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -9.037995234075424378e-02, 1.865334337821510080e+17, 2.471491872208290584e+26, -2.471491875938958620e+26, 2.471491874073624774e+26, 0.000000000000000000e+00
6.015529525506839548e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -9.055284736346921881e-02, 2.008599529586370560e+17, 2.661312521697229385e+26, -2.661312525714427746e+26, 2.661312523705828222e+26, 0.000000000000000000e+00
6.022929269684668441e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -9.072574238618419384e-02, 2.162868068705563840e+17, 2.865712170768394632e+26, -2.865712175094130387e+26, 2.865712172931262853e+26, 0.000000000000000000e+00
6.030329013862497334e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -9.089863740889916888e-02, 2.328985056928639040e+17, 3.085810546013129566e+26, -3.085810550671099252e+26, 3.085810548342114753e+26, 0.000000000000000000e+00
6.037728758040326227e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -9.107153243161414391e-02, 2.507860503329373120e+17, 3.322813373588951058e+26, -3.322813378604672278e+26, 3.322813376096813386e+26, 0.000000000000000000e+00
6.045128502218155120e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -9.124442745432911894e-02, 2.700474309373744000e+17, 3.578018984336770029e+26, -3.578018989737718205e+26, 3.578018987037244117e+26, 0.000000000000000000e+00
6.052528246395984013e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -9.141732247704409398e-02, 2.907881637008192640e+17, 3.852825426198019770e+26, -3.852825432013782071e+26, 3.852825429105900921e+26, 0.000000000000000000e+00
6.059927990573812906e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -9.159021749975906901e-02, 3.131218688779937280e+17, 4.148738122894424954e+26, -4.148738129156862480e+26, 4.148738126025643717e+26, 0.000000000000000000e+00
6.067327734751641799e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -9.176311252247404404e-02, 3.371708932198614400e+17, 4.467378120825589121e+26, -4.467378127569006634e+26, 4.467378124197297878e+26, 0.000000000000000000e+00
6.074727478929470692e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -9.193600754518901907e-02, 3.630669802255737600e+17, 4.810490969361923271e+26, -4.810490976623262988e+26, 4.810490972992594504e+26, 0.000000000000000000e+00
6.082127223107299585e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -9.210890256790399411e-02, 3.909519918191859840e+17, 5.179956283180280473e+26, -5.179956290999320662e+26, 5.179956287089800911e+26, 0.000000000000000000e+00
6.089526967285128478e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -9.228179759061896914e-02, 4.209786854959308160e+17, 5.577798039025925578e+26, -5.577798047445501152e+26, 5.577798043235713021e+26, 0.000000000000000000e+00
6.096926711462957371e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -9.245469261333394417e-02, 4.533115511519452160e+17, 6.006195663307815159e+26, -6.006195672374045819e+26, 6.006195667840930489e+26, 0.000000000000000000e+00
6.100000000000000000e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -9.252650000000195440e-02, 4.674594120112570880e+17, 6.193649200741088086e+26, -6.193649210090276688e+26, 6.193649205415683762e+26, 0.000000000000000000e+00
6.104326455640786264e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -9.262758763604891921e-02, 4.881277121755848320e+17, 6.467495971266363635e+26, -6.467495981028917757e+26, 6.467495976147641383e+26, 0.000000000000000000e+00
6.111726199818615157e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -9.280048265876389424e-02, 5.256178957534707840e+17, 6.964226023117981917e+26, -6.964226033630338373e+26, 6.964226028374158771e+26, 0.000000000000000000e+00
6.119125943996444050e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -9.297337768147886927e-02, 5.659874777056900480e+17, 7.499106967603890653e+26, -7.499106978923640487e+26, 7.499106973263766944e+26, 0.000000000000000000e+00
6.126525688174272943e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -9.314627270419384431e-02, 6.094576075347002880e+17, 8.075068948779940375e+26, -8.075068960969093295e+26, 8.075068954874519584e+26, 0.000000000000000000e+00
6.133925432352101836e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -9.331916772690881934e-02, 6.562664199321299200e+17, 8.695267157708621413e+26, -8.695267170833948012e+26, 8.695267164271286087e+26, 0.000000000000000000e+00
6.141325176529930729e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -9.349206274962379437e-02, 7.066703393160771840e+17, 9.363099116986445530e+26, -9.363099131119852492e+26, 9.363099124053151072e+26, 0.000000000000000000e+00
6.148724920707759622e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -9.366495777233876940e-02, 7.609454845335073280e+17, 1.008222329279352219e+27, -1.008222330801243025e+27, 1.008222330040297828e+27, 0.000000000000000000e+00
6.156124664885588516e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -9.383785279505374444e-02, 8.193891814639224320e+17, 1.085657913642434423e+27, -1.085657915281212662e+27, 1.085657914461823611e+27, 0.000000000000000000e+00
6.163524409063417409e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -9.401074781776871947e-02, 8.823215918614117120e+17, 1.169040866508987558e+27, -1.169040868273630466e+27, 1.169040867391309218e+27, 0.000000000000000000e+00
6.170924153241246302e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -9.418364284048369450e-02, 9.500874671968174080e+17, 1.258827970021317436e+27, -1.258827971921491782e+27, 1.258827970971404609e+27, 0.000000000000000000e+00
6.178323897419075195e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -9.435653786319866954e-02, 1.023058037241931776e+18, 1.355511089052084485e+27, -1.355511091098200858e+27, 1.355511090075142397e+27, 0.000000000000000000e+00
6.185723641596904088e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -9.452943288591364457e-02, 1.101633043748013568e+18, 1.459619865700992786e+27, -1.459619867904258507e+27, 1.459619866802626196e+27, 0.000000000000000000e+00
6.193123385774732981e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -9.470232790862861960e-02, 1.186242930228548352e+18, 1.571724620739802593e+27, -1.571724623112288102e+27, 1.571724621926045622e+27, 0.000000000000000000e+00
6.200000000000000000e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -9.486300000000198740e-02, 1.270686442414922496e+18, 1.683608937387617458e+27, -1.683608939928989601e+27, 1.683608938658303804e+27, 0.000000000000000000e+00
6.200523129952561874e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -9.487522293134359463e-02, 1.277351200037986304e+18, 1.692439477900150500e+27, -1.692439480454852573e+27, 1.692439479177502086e+27, 0.000000000000000000e+00
6.207922874130390767e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -9.504811795405856967e-02, 1.375456955502355968e+18, 1.822425728119407364e+27, -1.822425730870321136e+27, 1.822425729494864800e+27, 0.000000000000000000e+00
6.215322618308219660e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -9.522101297677354470e-02, 1.481097631993131520e+18, 1.962395452174329536e+27, -1.962395455136524087e+27, 1.962395453655427774e+27, 0.000000000000000000e+00
6.222722362486048553e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -9.539390799948851973e-02, 1.594851942114675456e+18, 2.113115421547741289e+27, -2.113115424737445137e+27, 2.113115423142594450e+27, 0.000000000000000000e+00
6.230122106663877446e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -9.556680302220349477e-02, 1.717343045950780416e+18, 2.275411298897679179e+27, -2.275411302332364663e+27, 2.275411300615022883e+27, 0.000000000000000000e+00
6.237521850841706339e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -9.573969804491846980e-02, 1.849241964868563200e+18, 2.450172161139683758e+27, -2.450172164838166821e+27, 2.450172162988926252e+27, 0.000000000000000000e+00
6.244921595019535232e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -9.591259306763344483e-02, 1.991271257380144128e+18, 2.638355369920252161e+27, -2.638355373902793778e+27, 2.638355371911523244e+27, 0.000000000000000000e+00
6.252321339197364125e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -9.608548809034841987e-02, 2.144208977415305472e+18, 2.840991816162500876e+27, -2.840991820450917282e+27, 2.840991818306710178e+27, 0.000000000000000000e+00
6.259721083375193018e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -9.625838311306339490e-02, 2.308892936605274112e+18, 3.059191567414312458e+27, -3.059191572032098567e+27, 3.059191569723206612e+27, 0.000000000000000000e+00
6.267120827553021911e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -9.643127813577836993e-02, 2.486225293962467840e+18, 3.294149948935839357e+27, -3.294149953908290534e+27, 3.294149951422066045e+27, 0.000000000000000000e+00
6.274520571730850804e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -9.660417315849334496e-02, 2.677177498013404160e+18, 3.547154091839311264e+27, -3.547154097193666810e+27, 3.547154094516489587e+27, 0.000000000000000000e+00
6.281920315908679697e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -9.677706818120832000e-02, 2.882795608455001088e+18, 3.819589984152671324e+27, -3.819589989918262910e+27, 3.819589987035467667e+27, 0.000000000000000000e+00
6.289320060086508590e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -9.694996320392329503e-02, 3.104206026597853184e+18, 4.112950063433644739e+27, -4.112950069642056386e+27, 4.112950066537851387e+27, 0.000000000000000000e+00
6.296719804264337483e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -9.712285822663827006e-02, 3.342621665981545984e+18, 4.428841392527501847e+27, -4.428841399212745299e+27, 4.428841395870124947e+27, 0.000000000000000000e+00
6.300000000000000000e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -9.719950000000203427e-02, 3.454084330603727360e+18, 4.576525032322456127e+27, -4.576525039230624463e+27, 4.576525035776541120e+27, 0.000000000000000000e+00
6.304119548442166376e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -9.729575324935324510e-02, 3.599348596868976128e+18, 4.768994463256360977e+27, -4.768994470455058217e+27, 4.768994466855710697e+27, 0.000000000000000000e+00
6.311519292619995269e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -9.746864827206822013e-02, 3.875793201083595264e+18, 5.135272676267689150e+27, -5.135272684019273613e+27, 5.135272680143484130e+27, 0.000000000000000000e+00
6.318919036797824162e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -9.764154329478319516e-02, 4.173469876202755072e+18, 5.529682548973829822e+27, -5.529682557320769046e+27, 5.529682553147299984e+27, 0.000000000000000000e+00
6.326318780975653056e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -9.781443831749817019e-02, 4.494009331752199680e+18, 5.954384707502879580e+27, -5.954384716490895655e+27, 5.954384711996888167e+27, 0.000000000000000000e+00
6.333718525153481949e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -9.798733334021314523e-02, 4.839167522459813888e+18, 6.411705722876198037e+27, -6.411705732554532592e+27, 6.411705727715365315e+27, 0.000000000000000000e+00
6.341118269331310842e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -9.816022836292812026e-02, 5.210835267418839040e+18, 6.904150856252598270e+27, -6.904150866674267557e+27, 6.904150861463431265e+27, 0.000000000000000000e+00
6.348518013509139735e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -9.833312338564309529e-02, 5.611048608414520320e+18, 7.434417783059238036e+27, -7.434417794281335295e+27, 7.434417788670286666e+27, 0.000000000000000000e+00
6.355917757686968628e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -9.850601840835807033e-02, 6.041999963405476864e+18, 8.005411371191694821e+27, -8.005411383275695947e+27, 8.005411377233695934e+27, 0.000000000000000000e+00
6.363317501864797521e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -9.867891343107304536e-02, 6.506050137132689408e+18, 8.620259594240059175e+27, -8.620259607252159165e+27, 8.620259600746108070e+27, 0.000000000000000000e+00
6.370717246042626414e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -9.885180845378802039e-02, 7.005741253913979904e+18, 9.282330666915631116e+27, -9.282330680927114608e+27, 9.282330673921371762e+27, 0.000000000000000000e+00
6.378116990220455307e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -9.902470347650299543e-02, 7.543810683249038336e+18, 9.995251496548252977e+27, -9.995251511635874678e+27, 9.995251504092061629e+27, 0.000000000000000000e+00
6.385516734398284200e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -9.919759849921797046e-02, 8.123206035779116032e+18, 1.076292755173382739e+28, -1.076292756798024199e+28, 1.076292755985703469e+28, 0.000000000000000000e+00
6.392916478576113093e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -9.937049352193294549e-02, 8.747101310742492160e+18, 1.158956425697496452e+28, -1.158956427446916429e+28, 1.158956426572206111e+28, 0.000000000000000000e+00
6.400000000000000000e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -9.953600000000206727e-02, 9.389176578663731200e+18, 1.244028874063253013e+28, -1.244028875941088032e+28, 1.244028875002170852e+28, 0.000000000000000000e+00
6.400316222753941986e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -9.954338854464792052e-02, 9.418914283656050688e+18, 1.247969003051720603e+28, -1.247969004935503320e+28, 1.247969003993612181e+28, 0.000000000000000000e+00
6.407715966931770879e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -9.971628356736289556e-02, 1.014232522895408742e+19, 1.343818109158502109e+28, -1.343818111186966921e+28, 1.343818110172734955e+28, 0.000000000000000000e+00
6.415115711109599772e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -9.988917859007787059e-02, 1.092129708106654720e+19, 1.447028817291458596e+28, -1.447028819475718050e+28, 1.447028818383588103e+28, 0.000000000000000000e+00
6.422515455287428665e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.000620736127928456e-01, 1.176009714414334362e+19, 1.558166528491799856e+28, -1.558166530843819055e+28, 1.558166529667809345e+28, 0.000000000000000000e+00
6.429915199465257558e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.002349686355078207e-01, 1.266332046831353856e+19, 1.677840068905252074e+28, -1.677840071437915755e+28, 1.677840070171584244e+28, 0.000000000000000000e+00
6.437314943643086451e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.004078636582227957e-01, 1.363591502244567654e+19, 1.806705025007085631e+28, -1.806705027734268313e+28, 1.806705026370677302e+28, 0.000000000000000000e+00
6.444714687820915344e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.005807586809377707e-01, 1.468320879993854157e+19, 1.945467334986016110e+28, -1.945467337922657516e+28, 1.945467336454336703e+28, 0.000000000000000000e+00
6.452114431998744237e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.007536537036527458e-01, 1.581093900561840742e+19, 2.094887155961027817e+28, -2.094887159123215342e+28, 2.094887157542121579e+28, 0.000000000000000000e+00
6.459514176176573130e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.009265487263677208e-01, 1.702528348476736717e+19, 2.255783028216214752e+28, -2.255783031621270761e+28, 2.255783029918742537e+28, 0.000000000000000000e+00
6.466913920354402023e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.010994437490826958e-01, 1.833289456617949184e+19, 2.429036359265824911e+28, -2.429036362932404159e+28, 2.429036361099114095e+28, 0.000000000000000000e+00
6.474313664532230916e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.012723387717976709e-01, 1.974093550535686963e+19, 2.615596252313787365e+28, -2.615596256261973971e+28, 2.615596254287880448e+28, 0.000000000000000000e+00
6.481713408710059809e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.014452337945126459e-01, 2.125711972453179802e+19, 2.816484705558593727e+28, -2.816484709810017723e+28, 2.816484707684305945e+28, 0.000000000000000000e+00
6.489113152887888702e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.016181288172276209e-01, 2.288975306807851008e+19, 3.032802210826011103e+28, -3.032802215403961466e+28, 3.032802213114985845e+28, 0.000000000000000000e+00
6.496512897065717596e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.017910238399425960e-01, 2.464777930347138253e+19, 3.265733782199580009e+28, -3.265733787129135278e+28, 3.265733784664357863e+28, 0.000000000000000000e+00
6.500000000000000000e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.018725000000021141e-01, 2.552243447440737485e+19, 3.381622157216450615e+28, -3.381622162320936426e+28, 3.381622159768693301e+28, 0.000000000000000000e+00
6.503912641243546489e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.019639188626575710e-01, 2.654082911578286490e+19, 3.516555447674532184e+28, -3.516555452982697686e+28, 3.516555450328615155e+28, 0.000000000000000000e+00
6.511312385421375382e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.021368138853725460e-01, 2.857927286578033869e+19, 3.786641239397171660e+28, -3.786641245113025078e+28, 3.786641242255098809e+28, 0.000000000000000000e+00
6.518712129599204275e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.023097089080875211e-01, 3.077427740021691187e+19, 4.077470720783137516e+28, -4.077470726937992502e+28, 4.077470723860565009e+28, 0.000000000000000000e+00
6.526111873777033168e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.024826039308024961e-01, 3.313786722608285696e+19, 4.390637091749037699e+28, -4.390637098376610557e+28, 4.390637095062823249e+28, 0.000000000000000000e+00
6.533511617954862061e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.026554989535174711e-01, 3.568299037987679846e+19, 4.727855916458885952e+28, -4.727855923595483435e+28, 4.727855920027184693e+28, 0.000000000000000000e+00
6.540911362132690954e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.028283939762324461e-01, 3.842358936106691789e+19, 5.090974521397074125e+28, -5.090974529081792229e+28, 5.090974525239434497e+28, 0.000000000000000000e+00
6.548311106310519847e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.030012889989474212e-01, 4.137467750972733030e+19, 5.481982115251619067e+28, -5.481982123526555013e+28, 5.481982119389088359e+28, 0.000000000000000000e+00
6.555710850488348740e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.031741840216623962e-01, 4.455242125241834701e+19, 5.903020686045718284e+28, -5.903020694956201857e+28, 5.903020690500961390e+28, 0.000000000000000000e+00
6.563110594666177633e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.033470790443773712e-01, 4.797422866227087770e+19, 6.356396735213401394e+28, -6.356396744808247392e+28, 6.356396740010825713e+28, 0.000000000000000000e+00
6.570510338844006526e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.035199740670923463e-01, 5.165884482277280973e+19, 6.844593912900049417e+28, -6.844593923231818015e+28, 6.844593918065933277e+28, 0.000000000000000000e+00
6.577910083021835419e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.036928690898073213e-01, 5.562645451740820275e+19, 7.370286623705461421e+28, -7.370286634830752838e+28, 7.370286629268108889e+28, 0.000000000000000000e+00
6.585309827199664312e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.038657641125222963e-01, 5.989879280276380877e+19, 7.936354677403471495e+28, -7.936354689383232981e+28, 7.936354683393355756e+28, 0.000000000000000000e+00
6.592709571377493205e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.040386591352372714e-01, 6.449926407668441088e+19, 8.545899064896544234e+28, -8.545899077796396402e+28, 8.545899071346471198e+28, 0.000000000000000000e+00
6.600000000000000000e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.042090000000021471e-01, 6.937718876470727475e+19, 9.192204941552672149e+28, -9.192204955428109549e+28, 9.192204948490391729e+28, 0.000000000000000000e+00
6.600109315555322098e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.042115541579522464e-01, 6.945307028986276250e+19, 9.202258945827950468e+28, -9.202258959718564647e+28, 9.202258952773259316e+28, 0.000000000000000000e+00
6.607509059733150991e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.043844491806672214e-01, 7.478734900553313485e+19, 9.909029940911860847e+28, -9.909029955869332038e+28, 9.909029948390601720e+28, 0.000000000000000000e+00
6.614908803910979884e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.045573442033821965e-01, 8.053132206167146496e+19, 1.067008382918890487e+29, -1.067008384529516868e+29, 1.067008383724203765e+29, 0.000000000000000000e+00
6.622308548088808777e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.047302392260971715e-01, 8.671645565530775552e+19, 1.148958975811123899e+29, -1.148958977545452903e+29, 1.148958976678288841e+29, 0.000000000000000000e+00
6.629708292266637670e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.049031342488121465e-01, 9.337663271258485555e+19, 1.237203708264864050e+29, -1.237203710132396512e+29, 1.237203709198630369e+29, 0.000000000000000000e+00
6.637108036444466563e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.050760292715271216e-01, 1.005483385064198963e+20, 1.332225995853097981e+29, -1.332225997864064638e+29, 1.332225996858581486e+29, 0.000000000000000000e+00
6.644507780622295456e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.052489242942420966e-01, 1.082708605288879882e+20, 1.434546382435202899e+29, -1.434546384600620329e+29, 1.434546383517912054e+29, 0.000000000000000000e+00
6.651907524800124349e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.054218193169570716e-01, 1.165865037116658811e+20, 1.544725391760671781e+29, -1.544725394092401692e+29, 1.544725392926537088e+29, 0.000000000000000000e+00
6.659307268977953242e+01, 7.190000000000005415e-03, 2.042809999999998460e+00, -1.055947143396720467e-01, 1.255408221776997908e+20, 1.663366598087630492e+29, -1.663366600598446746e+29, 1.663366599343038795e+29, 0.000000000000000000e+00
